fit_model_type,model_parameter,subject,bootstrap_num,fit_value
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj001,15,0.027767589315772057
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj001,15,0.4810036718845368
full_donut_period-full_amps-absolute,sigma,sub-wlsubj001,58,2.99123764038086
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj001,58,0.012619806453585623
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj001,58,-0.01942591741681099
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj001,58,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj001,58,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj001,58,-0.0398055799305439
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj001,58,0.01788354478776455
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj001,58,0.02656502276659012
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj001,58,0.016280801966786385
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj001,58,0.06409177929162979
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj001,58,0.3765146732330322
full_donut_period-full_amps-absolute,sigma,sub-wlsubj001,97,2.9869785308837886
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj001,97,0.009711232036352158
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj001,97,-0.01406923122704029
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj001,97,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj001,97,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj001,97,-0.00409369682893157
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj001,97,-0.02839894220232964
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj001,97,0.008287406526505947
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj001,97,-0.01426749024540186
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj001,97,0.04650801792740822
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj001,97,0.4910876154899597
full_donut_period-full_amps-absolute,sigma,sub-wlsubj001,62,3.1784729957580566
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj001,62,0.02045033872127533
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj001,62,-0.011196210980415344
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj001,62,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj001,62,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj001,62,-0.012332282029092312
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj001,62,-0.028739355504512787
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj001,62,-0.050605736672878265
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj001,62,0.05970341339707375
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj001,62,0.06470973789691925
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj001,62,0.45756465196609497
full_donut_period-full_amps-absolute,sigma,sub-wlsubj001,88,2.871144771575928
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj001,88,-8.114613592624664e-06
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj001,88,-0.01011573150753975
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj001,88,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj001,88,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj001,88,-0.00760694034397602
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj001,88,-0.012586229480803013
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj001,88,-0.003504779888316989
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj001,88,0.11349709331989287
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj001,88,0.08605046570301056
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj001,88,0.37376177310943604
full_donut_period-full_amps-absolute,sigma,sub-wlsubj001,27,3.13666033744812
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj001,27,0.010610127821564673
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj001,27,-0.022269830107688904
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj001,27,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj001,27,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj001,27,0.02928309701383114
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj001,27,-0.039936088025569916
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj001,27,0.02273339219391346
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj001,27,0.023367878049612045
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj001,27,0.06611452996730804
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj001,27,0.449316143989563
full_donut_period-full_amps-absolute,sigma,sub-wlsubj001,8,3.4466216564178467
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj001,8,0.020486626774072647
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj001,8,-0.014919623732566832
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj001,8,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj001,8,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj001,8,-0.025864385068416595
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj001,8,-0.0317312516272068
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj001,8,-0.03826739266514778
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj001,8,0.022665275260806084
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj001,8,0.010970864444971085
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj001,8,0.5779188871383667
full_donut_period-full_amps-absolute,sigma,sub-wlsubj001,47,3.0176234245300293
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj001,47,0.01641952618956566
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj001,47,-0.020586993545293808
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj001,47,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj001,47,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj001,47,0.03277217596769333
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj001,47,-0.029151575639843937
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj001,47,0.03628551214933395
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj001,47,0.04910343885421753
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj001,47,0.056642379611730576
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj001,47,0.4946999549865722
full_donut_period-full_amps-absolute,sigma,sub-wlsubj001,37,2.9888999462127686
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj001,37,0.016231460496783257
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj001,37,-0.010655896738171576
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj001,37,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj001,37,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj001,37,-0.014892756938934324
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj001,37,-0.0230128075927496
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj001,37,0.008414109237492085
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj001,37,0.016341354697942734
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj001,37,0.06094450131058692
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj001,37,0.4472538232803345
full_donut_period-full_amps-absolute,sigma,sub-wlsubj001,68,2.8264248371124268
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj001,68,0.017113860696554184
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj001,68,-0.026213644072413445
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj001,68,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj001,68,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj001,68,0.030656160786747925
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj001,68,-0.013500403612852095
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj001,68,0.09183347225189208
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj001,68,-0.011244085617363451
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj001,68,0.07471313327550888
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj001,68,0.3879822790622711
full_donut_period-full_amps-absolute,sigma,sub-wlsubj001,3,2.838132381439209
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj001,3,-0.005731041543185711
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj001,3,-0.009847649373114107
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj001,3,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj001,3,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj001,3,0.0035543274134397507
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj001,3,-0.028710842132568363
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj001,3,0.051872409880161285
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj001,3,-0.010039384476840496
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj001,3,0.07860507816076279
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj001,3,0.421583354473114
full_donut_period-full_amps-absolute,sigma,sub-wlsubj001,24,3.2436885833740234
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj001,24,0.005649881903082132
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj001,24,-0.014070129953324795
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj001,24,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj001,24,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj001,24,-0.04712684452533722
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj001,24,-0.034555405378341675
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj001,24,-0.026941094547510147
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj001,24,-0.0567048192024231
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj001,24,0.02841457538306713
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj001,24,0.5331438183784485
full_donut_period-full_amps-absolute,sigma,sub-wlsubj001,48,3.0619509220123287
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj001,48,0.02217729203402996
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj001,48,-0.007948897778987885
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj001,48,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj001,48,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj001,48,0.017239918932318687
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj001,48,-0.039081305265426636
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj001,48,0.039448048919439316
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj001,48,0.012887115590274334
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj001,48,0.060314420610666275
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj001,48,0.4364360868930817
full_donut_period-full_amps-absolute,sigma,sub-wlsubj001,81,3.6649327278137207
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj001,81,0.01855516992509365
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj001,81,-0.02364191599190235
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj001,81,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj001,81,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj001,81,-0.04863925650715828
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj001,81,-0.04673270136117935
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj001,81,-0.07993808388710022
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj001,81,0.011302128434181212
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj001,81,-0.011365030892193316
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj001,81,0.6684572100639343
full_donut_period-full_amps-absolute,sigma,sub-wlsubj001,73,3.235848426818848
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj001,73,0.02108704298734665
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj001,73,-0.015711678192019463
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj001,73,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj001,73,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj001,73,-0.044498443603515625
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj001,73,-0.029429869726300236
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj001,73,-0.04929904639720917
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj001,73,-0.015346416272222997
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj001,73,0.034195393323898315
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj001,73,0.4717309176921845
full_donut_period-full_amps-absolute,sigma,sub-wlsubj001,67,3.0058975219726562
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj001,67,0.02256934158504009
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj001,67,-0.017579589039087296
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj001,67,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj001,67,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj001,67,-0.0650109127163887
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj001,67,0.020092852413654327
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj001,67,-0.06364574283361435
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj001,67,0.005764320958405733
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj001,67,0.05085549876093864
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj001,67,0.3950489163398743
full_donut_period-full_amps-absolute,sigma,sub-wlsubj001,69,3.5002105236053467
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj001,69,0.026694828644394875
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj001,69,-0.014474512077867985
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj001,69,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj001,69,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj001,69,-0.08153263479471208
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj001,69,-0.017019368708133698
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj001,69,-0.14330382645130155
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj001,69,0.04387684538960457
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj001,69,0.0045649162493646145
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj001,69,0.5639668703079224
full_donut_period-full_amps-absolute,sigma,sub-wlsubj001,59,3.005364418029785
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj001,59,0.00976505596190691
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj001,59,-0.007710547186434269
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj001,59,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj001,59,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj001,59,-0.010700946673750877
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj001,59,-0.019298482686281204
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj001,59,0.004547632299363613
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj001,59,0.02680139057338237
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj001,59,0.07048826664686203
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj001,59,0.3658901751041413
full_donut_period-full_amps-absolute,sigma,sub-wlsubj001,26,3.0735623836517334
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj001,26,-0.007435794919729233
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj001,26,-0.011225538328289986
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj001,26,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj001,26,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj001,26,-0.019976550713181496
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj001,26,-0.00911517720669508
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj001,26,-0.03629189729690552
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj001,26,0.03696803748607636
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj001,26,0.06266921013593674
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj001,26,0.3889938890933991
full_donut_period-full_amps-absolute,sigma,sub-wlsubj001,0,2.8998296260833736
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj001,0,0.006080017425119878
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj001,0,-0.015313392505049706
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj001,0,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj001,0,0.0
